,source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,noteworthy_env_cond,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,ref_code,obs_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method,env_package
193,EMOBON_NRMCB_Wa_69,EMOBON_NRMCBWa_20211221_0.22um_2,EMOBON metagenome water sample from station NRMCB collected on 2021-12-21 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-21,NRMCB_Wa_211221,Raffaella Casotti,0000-0002-9876-4601,no_tide,0.0,,2,5.0,3.0,0.2-3,0.2,3.0,,Niskin,Wa SOP1,,2021-12-21,Casotti minus80,-80.0,Casotti,0000-0002-9876-4601,Anna Chiara Trano,,,2022-02-09,2022-02-10,-70.0,2022-02-22,2022-02-23,,,,EMOBON00235,NRMCB,0.39,spectrofluorometry,16.116,CTD SBE911plusV2,16.7041,CTD SBE911plusV2,37.9033,CTD SBE911plusV2,37.9044,CTD SBE911plusV2,,,0.66,segmented continuous-flow autoanalyzer,,,,,,47.8943,CTD SBE911plusV2,27.8143,CTD SBE911plusV2,,,,,,,,,,,4.929,SBE 43,,,1.07,segmented continuous-flow autoanalyzer,0.29,segmented continuous-flow autoanalyzer,phytoplankton: 3.19E+05; diatoms: 9.22E+03; dinoflagellates: 4.35E+04; coccolitrophores: 4.48E+04; other flagellates: 2.21E+05,phytoplankton: Utermöhl (Phytoplankton) Sedimentation Chamber; diatoms: Utermöhl (Phytoplankton) Sedimentation Chamber; dinoflagellates: Utermöhl (Phytoplankton) Sedimentation Chamber; coccolithophores: Utermöhl (Phytoplankton) Sedimentation Chamber; other flagellates: Utermöhl (Phytoplankton) Sedimentation Chamber,8.287,SBE27,,,,,,,0.15,spectrofluorometry,0.05,segmented continuous-flow autoanalyzer,0.587,this is not pigments but fluorescense. WetLabs ECO-FL,,,,,2.06,segmented continuous-flow autoanalyzer,,,,,0.3294,Turner Cyclops 7 turb,,,water_column
194,EMOBON_OSD74_Wa_1,EMOBON_OSD74_Wa_310821_3µm_(1) ,EMOBON metagenome water sample from station OSD74 collected on 2021-08-31 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,OSD74_Wa_210831,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,,1,5.4,0.33,3-200,3.0,200.0,,Bucket,WaSOP1,We used a vacuum pump for filtration,2021-08-31,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2021-10-26,2021-10-27,-70.0,2021-11-24,2021-11-24,,,,EMOBON00045,OSD74,2.62,Spectrophotometry,22.724,in situ multiparametric probe,22.745,in situ multiparametric probe,5.42,in situ multiparametric probe,5.31,in situ multiparametric probe,,,4.57,Spectrophotometry,,,,,,9642.9,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,32.25,Spectrophotometry,1.15,Spectrophotometry,,,7.32,in situ multiparametric probe,,,,,,,1.83,Spectrophotometry,0.52,Spectrophotometry,,,0.127,in situ multiparametric probe,,,45.36,Spectrophotometry,,,,,0.67,,,,water_column
195,EMOBON_OSD74_Wa_2,EMOBON_OSD74_Wa_310821_0.2µm_(1),EMOBON metagenome water sample from station OSD74 collected on 2021-08-31 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,OSD74_Wa_210831,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,,1,5.4,0.33,0.2-3,0.2,3.0,,Bucket,WaSOP1,We used a vacuum pump for filtration,2021-08-31,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2021-10-26,2021-10-27,-70.0,2021-11-24,2021-11-24,,,,EMOBON00046,OSD74,2.62,Spectrophotometry,22.724,in situ multiparametric probe,22.745,in situ multiparametric probe,5.42,in situ multiparametric probe,5.31,in situ multiparametric probe,,,,Spectrophotometry,,,,,,9642.9,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,32.25,Spectrophotometry,1.15,Spectrophotometry,,,7.32,in situ multiparametric probe,,,,,,,1.83,Spectrophotometry,0.52,Spectrophotometry,,,0.127,in situ multiparametric probe,,,45.36,Spectrophotometry,,,,,0.67,,,,water_column
196,EMOBON_OSD74_Wa_4,EMOBON_OSD74_Wa_310821_0.2µm_(2),EMOBON metagenome water sample from station OSD74 collected on 2021-08-31 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-31,OSD74_Wa_210831,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,,2,5.4,0.33,0.2-3,0.2,3.0,,Bucket,WaSOP1,We used a vacuum pump for filtration,2021-08-31,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2021-10-26,2021-10-27,-70.0,2021-11-24,2021-11-24,,,,EMOBON00047,OSD74,2.62,Spectrophotometry,22.724,in situ multiparametric probe,22.745,in situ multiparametric probe,5.42,in situ multiparametric probe,5.31,in situ multiparametric probe,,,,Spectrophotometry,,,,,,9642.9,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,32.25,Spectrophotometry,1.15,Spectrophotometry,,,7.32,in situ multiparametric probe,,,,,,,1.83,Spectrophotometry,0.52,Spectrophotometry,,,0.127,in situ multiparametric probe,,,45.36,Spectrophotometry,,,,,0.67,,,,water_column
197,EMOBON_OSD74_Wa_11,EMOBON_OSD74_Wa_281021_3µm_(1) ,EMOBON metagenome water sample from station OSD74 collected on 2021-10-28 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,OSD74_Wa_211028,Eva Lopes; Si,0000-0001-9576-2398,high_tide,1.0,,1,5.4,0.75,3-200,3.0,200.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-10-28,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00244,OSD74,1.72,Spectrophotometry,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,,5.88,Spectrophotometry,,,,,,,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,45.31,Spectrophotometry,1.35,Spectrophotometry,,,,in situ multiparametric probe,,,,,,,1.24,Spectrophotometry,1.69,Spectrophotometry,,,,,,,25.79,Spectrophotometry,,,,,,,,,water_column
198,EMOBON_OSD74_Wa_12,EMOBON_OSD74_Wa_281021_0.2µm_(1),EMOBON metagenome water sample from station OSD74 collected on 2021-10-28 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,OSD74_Wa_211028,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,,1,5.4,0.75,0.2-3,0.2,3.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-10-28,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00245,OSD74,1.72,Spectrophotometry,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,,5.88,Spectrophotometry,,,,,,,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,45.31,Spectrophotometry,1.35,Spectrophotometry,,,,in situ multiparametric probe,,,,,,,1.24,Spectrophotometry,1.69,Spectrophotometry,,,,,,,25.79,Spectrophotometry,,,,,,,,,water_column
199,EMOBON_OSD74_Wa_13,EMOBON_OSD74_Wa_281021_3µm_(2),EMOBON metagenome water sample from station OSD74 collected on 2021-10-28 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,OSD74_Wa_211028,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,,2,5.4,0.75,3-200,3.0,200.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-10-28,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00246,OSD74,1.72,Spectrophotometry,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,,5.88,Spectrophotometry,,,,,,,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,45.31,Spectrophotometry,1.35,Spectrophotometry,,,,in situ multiparametric probe,,,,,,,1.24,Spectrophotometry,1.69,Spectrophotometry,,,,,,,25.79,Spectrophotometry,,,,,,,,,water_column
200,EMOBON_OSD74_Wa_14,EMOBON_OSD74_Wa_281021_0.2µm_(2),EMOBON metagenome water sample from station OSD74 collected on 2021-10-28 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,OSD74_Wa_211028,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,high_tide,1.0,,2,5.4,0.75,0.2-3,0.2,3.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-10-28,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00247,OSD74,1.72,Spectrophotometry,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,in situ multiparametric probe,,,5.88,Spectrophotometry,,,,,,,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,45.31,Spectrophotometry,1.35,Spectrophotometry,,,,in situ multiparametric probe,,,,,,,1.24,Spectrophotometry,1.69,Spectrophotometry,,,,,,,25.79,Spectrophotometry,,,,,,,,,water_column
201,EMOBON_OSD74_Wa_21,EMOBON_OSD74_Wa_181221_3µm_(1) ,EMOBON metagenome water sample from station OSD74 collected on 2021-12-18 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-18,OSD74_Wa_211218,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,low_tide,1.0,,1,5.4,0.78,3-200,3.0,200.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-12-18,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00248,OSD74,0.28,Spectrophotometry,12.53,in situ multiparametric probe,12.91,in situ multiparametric probe,24.25,in situ multiparametric probe,33.08,in situ multiparametric probe,,,2.25,Spectrophotometry,,,,,,31.63,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,34.83,Spectrophotometry,0.98,Spectrophotometry,,,7.98,in situ multiparametric probe,,,,,,,0.45,Spectrophotometry,0.67,Spectrophotometry,,,,,,,35.74,Spectrophotometry,,,,,,,,,water_column
202,EMOBON_OSD74_Wa_22,EMOBON_OSD74_Wa_181221_0.2µm_(1),EMOBON metagenome water sample from station OSD74 collected on 2021-12-18 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-18,OSD74_Wa_211218,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,low_tide,1.0,,1,5.4,0.78,0.2-3,0.2,3.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-12-18,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00249,OSD74,0.28,Spectrophotometry,12.53,in situ multiparametric probe,12.91,in situ multiparametric probe,24.25,in situ multiparametric probe,33.08,in situ multiparametric probe,,,2.25,Spectrophotometry,,,,,,31.63,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,34.83,Spectrophotometry,0.98,Spectrophotometry,,,7.98,in situ multiparametric probe,,,,,,,0.45,Spectrophotometry,0.67,Spectrophotometry,,,,,,,35.74,Spectrophotometry,,,,,,,,,water_column
203,EMOBON_OSD74_Wa_23,EMOBON_OSD74_Wa_181221_3µm_(2),EMOBON metagenome water sample from station OSD74 collected on 2021-12-18 size fraction 3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-18,OSD74_Wa_211218,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,low_tide,1.0,,2,5.4,0.78,3-200,3.0,200.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-12-18,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00250,OSD74,0.28,Spectrophotometry,12.53,in situ multiparametric probe,12.91,in situ multiparametric probe,24.25,in situ multiparametric probe,33.08,in situ multiparametric probe,,,2.25,Spectrophotometry,,,,,,31.63,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,34.83,Spectrophotometry,0.98,Spectrophotometry,,,7.98,in situ multiparametric probe,,,,,,,0.45,Spectrophotometry,0.67,Spectrophotometry,,,,,,,35.74,Spectrophotometry,,,,,,,,,water_column
204,EMOBON_OSD74_Wa_24,EMOBON_OSD74_Wa_181221_0.2µm_(2),EMOBON metagenome water sample from station OSD74 collected on 2021-12-18 size fraction 0.2um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-18,OSD74_Wa_211218,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,low_tide,1.0,,2,5.4,0.78,0.2-3,0.2,3.0,,Bucket,WaSOP1,We used a peristaltic pump for filtration,2021-12-18,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,,,EMOBON00251,OSD74,0.28,Spectrophotometry,12.53,in situ multiparametric probe,12.91,in situ multiparametric probe,24.25,in situ multiparametric probe,33.08,in situ multiparametric probe,,,2.25,Spectrophotometry,,,,,,31.63,in situ multiparametric probe,,,,,,,,,,,,,,in situ multiparametric probe,,,34.83,Spectrophotometry,0.98,Spectrophotometry,,,7.98,in situ multiparametric probe,,,,,,,0.45,Spectrophotometry,0.67,Spectrophotometry,,,,,,,35.74,Spectrophotometry,,,,,,,,,water_column
205,EMOBON_OSD74_Wa_29,EMOBON_OSD74_Wa_181221_3µm_(Blank),EMOBON metagenome water sample from station OSD74 collected on 2021-12-18 size fraction 3um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-18,OSD74_Wa_211218,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,no_tide,,,blank_1,5.4,0.6,3-200,3.0,200.0,,,WaSOP1,We used a peristaltic pump for filtration,2021-12-18,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,blank; non-quantifiable DNA after extraction,,EMOBON00252,OSD74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
206,EMOBON_OSD74_Wa_30,EMOBON_OSD74_Wa_181221_0.2µm_(Blank),EMOBON metagenome water sample from station OSD74 collected on 2021-12-18 size fraction 0.2um,256318,metagenome,metagenome,MilliQ water [ENVO:00003065],2021-12-18,OSD74_Wa_211218,Catarina Magalhães; Simão Horta ,0000-0001-9576-2398,no_tide,,,blank_1,5.4,0.6,0.2-3,0.2,3.0,,,WaSOP1,We used a peristaltic pump for filtration,2021-12-18,CIIMAR - EcoBioTec New -80ºC Freezer,-80.0,Catarina Magalhães,0000-0001-9576-2398,,,,2022-01-31,2022-02-03,-70.0,2022-02-22,2022-02-23,,blank; non-quantifiable DNA after extraction,,EMOBON00253,OSD74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
207,EMOBON_RFormosa_So_1,EMO BON RFormosa SO 210805 micro(1),EMOBON metagenome sediment sample from station RFormosa collected on 2021-08-05 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-08-05,RFormosa_So_210805,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,,1,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-08-05,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2021-10-12,2021-10-19,-70.0,2021-11-24,2021-11-24,,,,EMOBON00092,RFormosa,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,,,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,7.9,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
208,EMOBON_RFormosa_So_2,EMO BON RFormosa SO 210805 micro(2),EMOBON metagenome sediment sample from station RFormosa collected on 2021-08-05 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-08-05,RFormosa_So_210805,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,,2,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-08-05,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2021-10-12,2021-10-19,-70.0,2021-11-24,2021-11-24,,,,EMOBON00093,RFormosa,21.69,Fluorometer 10-AU,26.3,Thermo scientific  orion star A221,,,38.03,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,YSI ProSolo Digital,,,,,,,,,7.9,Thermo scientific  orion star A221,,,,,,,,,,,,,0.998766,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
209,EMOBON_RFormosa_So_6,EMO BON RFormosa SO 211022 micro(1),EMOBON metagenome sediment sample from station RFormosa collected on 2021-10-22 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-10-22,RFormosa_So_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,,1,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00224,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
210,EMOBON_RFormosa_So_7,EMO BON RFormosa SO 211022 micro(2),EMOBON metagenome sediment sample from station RFormosa collected on 2021-10-22 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-10-22,RFormosa_So_211022,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,,2,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-10-22,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00225,RFormosa,8.8688,Fluorometer 10-AU,19.3,Thermo scientific  orion star A221,,,36.95,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,219.0,YSI ProSolo Digital,,,,,,,,,8.0,Thermo scientific  orion star A221,,,,,,,,,,,,,1.00528,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
211,EMOBON_RFormosa_So_11,EMO BON RFormosa SO 211220 micro(1),EMOBON metagenome sediment sample from station RFormosa collected on 2021-12-20 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-12-20,RFormosa_So_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,,1,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00226,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,,,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,7.73,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
212,EMOBON_RFormosa_So_12,EMO BON RFormosa SO 211220 micro(2),EMOBON metagenome sediment sample from station RFormosa collected on 2021-12-20 community collected micro,412755,marine sediment metagenome,metagenome,lagoon [ENVO_00000038]; sediment [ENVO:00002007],2021-12-20,RFormosa_So_211220,Bruno Louro,0000-0001-8164-581X,low_tide,0.0,,2,,,,,,,PVC core D50mm,SoSOP 1,"Core with diameter of 50mm instead of 100mm. Added DNAshield much less amount, around 6ml.",2021-12-20,"Ed7, room 1.10, freezer #300387-118",-80.0,Bruno Louro,0000-0001-8164-581X,,,,2022-01-24,2022-02-02,-70.0,2022-02-22,2022-02-23,,,,EMOBON00227,RFormosa,3.98132,Fluorometer 10-AU,15.0,Thermo scientific  orion star A221,,,36.3,YSI ProSolo Digital,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,YSI ProSolo Digital,,,,,,,,,7.73,Thermo scientific  orion star A221,,,,,,,,,,,,,1.005181347,YSI ProSolo Digital,,,,,,,,,,,,,soft_sediment
213,EMOBON_EMT21_Wa_1,EMO BON EMT21 Wa 210825 3um (1),EMOBON metagenome water sample from station EMT21 collected on 2021-08-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-25,EMT21_Wa_210825,Jose González,0000-0003-1576-9819,ebb_tide,1.0,,1,5.0,0.0,3-200,3.0,200.0,,Niskin,WaSOP 1,,2021-08-25,cryopreservation room,-80.0,Jose González,0000-0003-1576-9819,,,,2021-10-11,2021-10-13,-70.0,2021-11-24,2021-11-24,,,,EMOBON00031,EMT21,0.549,Chlorophyll extraction,17.0,Hach probe,16.21,SBE_37ODO,35.08,Hach probe,35.46,SBE_37ODO,,,0.13,,,,,,,44.63,SBE_37ODO,,,,,,,,,,,,,7.439,SBE_37ODO,,,0.23,Segmented flow analysis,0.07,Segmented flow analysis,,,8.21,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
214,EMOBON_EMT21_Wa_2,EMO BON EMT21 Wa 210825 3um (2),EMOBON metagenome water sample from station EMT21 collected on 2021-08-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-25,EMT21_Wa_210825,Jose González,0000-0003-1576-9819,ebb_tide,1.0,,2,5.0,0.0,3-200,3.0,200.0,,Niskin,WaSOP 1,,2021-08-25,cryopreservation room,-80.0,Jose González,0000-0003-1576-9819,,,,2021-10-11,2021-10-13,-70.0,2021-11-24,2021-11-24,,,,EMOBON00032,EMT21,0.549,Chlorophyll extraction,17.0,Hach probe,16.21,SBE_37ODO,35.08,Hach probe,35.46,SBE_37ODO,,,0.13,,,,,,,44.63,SBE_37ODO,,,,,,,,,,,,,7.439,SBE_37ODO,,,0.23,Segmented flow analysis,0.07,Segmented flow analysis,,,8.21,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
215,EMOBON_EMT21_Wa_6,EMO BON EMT21 Wa 210825 0.2um (1),EMOBON metagenome water sample from station EMT21 collected on 2021-08-25 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-25,EMT21_Wa_210825,Jose González,0000-0003-1576-9819,ebb_tide,1.0,,1,5.0,0.0,0.2-3,0.2,3.0,,Niskin,WaSOP 1,,2021-08-25,cryopreservation room,-80.0,Jose González,0000-0003-1576-9819,,,,2021-10-11,2021-10-13,-70.0,2021-11-24,2021-11-24,,,,EMOBON00033,EMT21,0.549,Chlorophyll extraction,17.0,Hach probe,16.21,SBE_37ODO,35.08,Hach probe,35.46,SBE_37ODO,,,0.13,,,,,,,44.63,SBE_37ODO,,,,,,,,,,,,,7.439,SBE_37ODO,,,0.23,Segmented flow analysis,0.07,Segmented flow analysis,,,8.21,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,,water_column
